# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=9.0) err(r=9.0) flux(r=10.0) err(r=10.0) flux(r=11.0) err(r=11.0) flux(r=12.0) err(r=12.0) flux(r=13.0) err(r=13.0) flux(r=14.0) err(r=14.0) 
7800.290822 1.0336 1550.8 0.844 -0.220 7.50 37148.4 MSCL0_1702150791 1.001697 0.001311 1.001675 0.001340 1.002371 0.001375 1.002340 0.001413 1.002000 0.001454 1.001762 0.001498 
7800.291563 1.0331 1545.6 0.919 -0.100 7.47 34415.5 MSCL0_1702150792 1.002459 0.001325 1.001878 0.001350 1.001580 0.001381 1.001659 0.001418 1.002059 0.001458 1.001646 0.001501 
7800.292315 1.0326 1541.7 0.980 -0.220 7.26 35947.4 MSCL0_1702150793 1.003050 0.001321 1.002524 0.001347 1.002471 0.001380 1.002582 0.001418 1.002561 0.001458 1.003117 0.001502 
7800.293056 1.0321 1535.7 0.529 -0.308 6.93 36708.2 MSCL0_1702150794 1.001700 0.001319 1.001315 0.001346 1.001348 0.001378 1.001191 0.001415 1.001198 0.001455 1.000881 0.001498 
7800.293797 1.0317 1539.2 1.183 0.210 7.16 38865.3 MSCL0_1702150795 1.003452 0.001311 1.003255 0.001340 1.003165 0.001375 1.003224 0.001412 1.003343 0.001454 1.003072 0.001497 
7800.294537 1.0313 1533.6 0.954 0.057 7.10 42982.0 MSCL0_1702150796 1.002322 0.001311 1.002212 0.001341 1.002593 0.001376 1.002256 0.001414 1.002049 0.001455 1.001965 0.001499 
7800.295290 1.0308 1532.3 0.723 -0.396 6.68 45670.8 MSCL0_1702150797 1.003737 0.001311 1.003197 0.001341 1.002712 0.001376 1.002515 0.001415 1.002736 0.001457 1.003096 0.001502 
7800.296030 1.0304 1530.9 1.166 -0.383 7.13 40845.4 MSCL0_1702150798 1.003971 0.001313 1.003432 0.001342 1.002905 0.001377 1.002781 0.001415 1.002224 0.001456 1.002623 0.001500 
7800.296771 1.0300 1541.9 0.950 -0.096 6.87 45390.7 MSCL0_1702150799 1.002285 0.001318 1.001872 0.001349 1.001761 0.001385 1.001358 0.001424 1.001371 0.001467 1.001027 0.001512 
7800.297523 1.0297 1543.5 0.685 0.003 7.24 42505.7 MSCL0_1702150800 1.003436 0.001317 1.002729 0.001347 1.002399 0.001382 1.001934 0.001421 1.001864 0.001463 1.001601 0.001507 
7800.298254 1.0293 1553.2 0.852 -0.036 7.09 38151.5 MSCL0_1702150801 1.003620 0.001327 1.003332 0.001357 1.003275 0.001392 1.003076 0.001431 1.003085 0.001473 1.003441 0.001518 
7800.298994 1.0289 1557.0 1.017 -0.644 7.38 35180.4 MSCL0_1702150802 1.002682 0.001337 1.002264 0.001365 1.002398 0.001399 1.002222 0.001438 1.002200 0.001480 1.002631 0.001525 
7800.299747 1.0286 1566.0 0.965 -0.361 7.44 30750.3 MSCL0_1702150803 0.998195 0.001349 0.998423 0.001373 0.998943 0.001405 0.998973 0.001442 0.998775 0.001482 0.998897 0.001527 
7800.300487 1.0283 1560.6 0.889 0.113 8.04 24497.4 MSCL0_1702150804 0.996822 0.001370 0.996893 0.001387 0.997734 0.001414 0.997990 0.001447 0.998264 0.001485 0.998159 0.001526 
7800.301240 1.0279 1553.1 0.863 -0.576 8.07 24061.3 MSCL0_1702150805 1.002215 0.001378 1.002581 0.001394 1.002574 0.001420 1.002785 0.001452 1.002928 0.001489 1.003427 0.001530 
7800.301992 1.0276 1559.4 0.867 -0.363 7.82 24559.4 MSCL0_1702150806 0.999597 0.001375 1.001062 0.001393 1.001882 0.001420 1.002749 0.001454 1.003306 0.001493 1.003362 0.001534 
7800.302721 1.0274 1551.9 1.046 0.032 8.24 24444.9 MSCL0_1702150807 0.995067 0.001362 0.995872 0.001379 0.996197 0.001405 0.996099 0.001436 0.996241 0.001473 0.996164 0.001514 
7800.303474 1.0271 1556.1 1.219 -0.635 7.65 28311.0 MSCL0_1702150808 0.998121 0.001345 0.998545 0.001368 0.998799 0.001397 0.998922 0.001433 0.999138 0.001473 0.998976 0.001515 
7800.304214 1.0268 1562.3 0.984 -0.658 7.69 28938.5 MSCL0_1702150809 1.001090 0.001353 1.001146 0.001377 1.001100 0.001408 1.001116 0.001445 1.001809 0.001486 1.001732 0.001530 
7800.304955 1.0266 1561.1 0.950 -0.141 7.75 27606.4 MSCL0_1702150810 1.000017 0.001355 1.000705 0.001377 1.001591 0.001407 1.001551 0.001442 1.001106 0.001481 1.001345 0.001524 
7800.305696 1.0263 1567.9 1.049 -0.490 7.76 27387.6 MSCL0_1702150811 1.000737 0.001359 1.001440 0.001380 1.001067 0.001408 1.000812 0.001442 1.000612 0.001480 1.001001 0.001523 
7800.306448 1.0261 1577.9 1.255 -0.247 7.54 26700.4 MSCL0_1702150812 0.998508 0.001369 0.998772 0.001388 0.999348 0.001416 1.000088 0.001450 1.000422 0.001489 1.000926 0.001531 
7800.307189 1.0259 1586.5 1.307 -0.414 7.27 30258.5 MSCL0_1702150813 1.002095 0.001351 1.001880 0.001376 1.002250 0.001409 1.002190 0.001446 1.002326 0.001488 1.002848 0.001533 
7800.307930 1.0257 1590.4 0.835 -0.349 6.80 41385.8 MSCL0_1702150814 1.004820 0.001339 1.003999 0.001369 1.003753 0.001405 1.003844 0.001445 1.003882 0.001488 1.003998 0.001534 
7800.308659 1.0255 1591.1 0.930 -0.404 6.44 45186.9 MSCL0_1702150815 1.003271 0.001336 1.003116 0.001369 1.002538 0.001405 1.002353 0.001445 1.002178 0.001489 1.002704 0.001536 
7800.309399 1.0253 1596.9 1.325 0.120 6.47 43367.4 MSCL0_1702150816 1.000947 0.001340 1.000230 0.001371 0.999670 0.001408 0.999351 0.001449 0.999443 0.001493 0.999397 0.001540 
7800.310152 1.0252 1592.4 0.948 -0.567 6.55 43386.6 MSCL0_1702150817 1.002717 0.001339 1.002634 0.001371 1.002267 0.001408 1.001603 0.001449 1.001640 0.001493 1.001970 0.001540 
7800.310893 1.0250 1591.5 0.813 -0.087 6.64 44569.0 MSCL0_1702150818 1.003149 0.001334 1.002214 0.001365 1.001625 0.001402 1.001239 0.001441 1.001299 0.001485 1.000970 0.001531 
7800.311645 1.0249 1600.3 1.309 -0.415 6.27 45799.3 MSCL0_1702150819 1.002385 0.001345 1.002184 0.001378 1.001664 0.001415 1.001373 0.001457 1.001388 0.001502 1.001380 0.001550 
7800.312386 1.0248 1608.4 1.066 -0.327 6.22 47073.7 MSCL0_1702150820 1.001032 0.001340 1.000543 0.001373 1.000314 0.001411 0.999994 0.001452 0.999459 0.001496 0.999599 0.001544 
7800.313138 1.0247 1609.9 1.286 -0.347 6.21 47499.2 MSCL0_1702150821 1.002110 0.001344 1.001238 0.001376 1.001508 0.001414 1.001950 0.001457 1.001834 0.001502 1.001179 0.001548 
7800.313879 1.0246 1607.2 1.292 -0.157 6.47 44767.2 MSCL0_1702150822 1.002130 0.001343 1.000481 0.001375 1.000185 0.001413 1.000082 0.001455 0.999504 0.001499 0.998880 0.001546 
7800.314619 1.0245 1597.7 1.303 -0.397 6.44 44713.2 MSCL0_1702150823 1.004407 0.001345 1.003675 0.001378 1.003630 0.001417 1.003974 0.001459 1.003844 0.001504 1.003939 0.001552 
7800.315349 1.0244 1596.1 1.070 -0.258 6.67 42117.9 MSCL0_1702150824 1.000952 0.001340 1.000567 0.001372 1.000528 0.001409 1.000454 0.001451 1.000606 0.001495 1.001167 0.001543 
7800.316089 1.0244 1575.0 1.327 -0.301 6.43 41952.0 MSCL0_1702150825 1.002497 0.001338 1.001937 0.001368 1.001657 0.001405 1.001779 0.001445 1.001582 0.001489 1.001768 0.001535 
7800.316818 1.0243 1576.6 1.193 -0.342 6.98 38122.5 MSCL0_1702150826 1.004755 0.001342 1.004221 0.001372 1.003693 0.001407 1.003048 0.001446 1.002846 0.001489 1.002948 0.001535 
7800.317559 1.0243 1592.2 1.087 -0.961 6.82 40600.7 MSCL0_1702150827 1.001158 0.001347 1.001138 0.001379 1.001444 0.001416 1.001021 0.001457 1.001138 0.001501 1.000923 0.001548 
7800.318311 1.0243 1607.3 1.399 -0.031 6.41 39816.2 MSCL0_1702150828 1.001868 0.001349 1.001026 0.001380 1.001093 0.001417 1.001328 0.001458 1.000730 0.001502 1.000192 0.001548 
7800.319041 1.0243 1611.6 1.379 -0.585 7.25 36922.7 MSCL0_1702150829 1.000672 0.001350 1.000487 0.001382 1.000395 0.001420 1.000352 0.001462 1.000315 0.001507 0.999952 0.001555 
7800.319793 1.0243 1609.9 1.471 -0.391 6.84 40292.5 MSCL0_1702150830 1.002582 0.001351 1.002739 0.001383 1.003068 0.001421 1.002753 0.001462 1.002440 0.001507 1.002300 0.001554 
7800.320522 1.0243 1595.4 1.274 -0.318 6.43 41489.1 MSCL0_1702150831 1.001986 0.001345 1.001204 0.001376 1.000960 0.001413 1.001062 0.001454 1.000844 0.001499 1.000838 0.001546 
7800.321263 1.0243 1595.3 1.288 -0.362 6.84 37650.0 MSCL0_1702150832 1.005481 0.001347 1.005090 0.001378 1.004781 0.001414 1.004637 0.001454 1.004686 0.001498 1.005152 0.001545 
7800.322004 1.0244 1602.5 1.323 -0.667 6.68 39002.7 MSCL0_1702150833 1.004418 0.001349 1.004008 0.001380 1.003824 0.001416 1.003415 0.001456 1.003340 0.001500 1.003603 0.001547 
7800.322756 1.0244 1606.0 1.198 -0.818 6.40 41090.0 MSCL0_1702150834 1.003221 0.001352 1.003034 0.001383 1.002979 0.001420 1.003072 0.001461 1.002698 0.001505 1.002541 0.001551 
7800.323497 1.0245 1596.3 1.135 -0.244 6.29 40920.7 MSCL0_1702150835 1.002643 0.001352 1.002925 0.001384 1.003582 0.001422 1.003654 0.001464 1.003242 0.001507 1.002966 0.001554 
7800.324226 1.0246 1593.4 1.459 -0.332 7.08 29830.9 MSCL0_1702150836 1.001810 0.001371 1.001812 0.001397 1.002412 0.001432 1.002943 0.001471 1.002981 0.001513 1.002219 0.001558 
7800.324978 1.0247 1587.0 1.071 -0.658 6.75 38351.7 MSCL0_1702150837 1.002022 0.001346 1.001891 0.001377 1.002080 0.001413 1.001730 0.001453 1.001614 0.001496 1.001630 0.001542 
7800.325720 1.0248 1585.4 1.201 -0.357 6.62 41160.7 MSCL0_1702150838 1.001590 0.001347 1.001366 0.001378 1.001281 0.001414 1.001505 0.001455 1.001858 0.001499 1.003404 0.001547 
7800.326461 1.0249 1576.5 1.390 -0.197 7.18 35569.9 MSCL0_1702150839 1.002224 0.001346 1.002055 0.001376 1.001361 0.001410 1.000859 0.001449 1.000586 0.001492 1.000051 0.001537 
7800.327213 1.0251 1576.9 1.230 -0.812 7.11 34973.8 MSCL0_1702150840 1.003086 0.001351 1.003047 0.001380 1.002818 0.001415 1.002992 0.001454 1.002933 0.001497 1.003263 0.001543 
7800.327954 1.0252 1578.4 1.179 -0.519 7.24 36835.0 MSCL0_1702150841 1.001611 0.001345 1.001169 0.001374 1.000875 0.001410 1.000340 0.001449 1.000321 0.001492 1.000251 0.001538 
7800.328683 1.0254 1581.6 0.859 -0.287 6.48 40808.2 MSCL0_1702150842 1.002583 0.001350 1.001631 0.001380 1.001161 0.001416 1.001533 0.001457 1.000950 0.001501 1.001137 0.001548 
7800.329424 1.0256 1574.0 1.199 -0.420 6.44 39283.8 MSCL0_1702150843 1.000626 0.001346 0.999763 0.001375 0.999929 0.001412 1.000000 0.001452 0.999785 0.001495 0.999800 0.001540 
7800.330164 1.0257 1574.9 1.382 -0.592 6.58 35359.9 MSCL0_1702150844 0.999938 0.001351 0.999396 0.001379 0.999274 0.001413 0.998996 0.001452 0.999133 0.001494 0.999336 0.001540 
7800.330905 1.0259 1577.7 1.309 -0.796 6.71 36345.1 MSCL0_1702150845 0.999149 0.001354 0.998825 0.001383 0.998564 0.001418 0.998342 0.001458 0.997800 0.001500 0.997399 0.001546 
7800.331657 1.0262 1580.0 1.070 -0.471 6.82 39138.6 MSCL0_1702150846 1.000031 0.001353 0.999866 0.001384 1.000205 0.001421 1.000240 0.001463 1.000804 0.001508 1.001231 0.001556 
7800.332398 1.0264 1570.2 1.369 -0.667 6.76 38275.2 MSCL0_1702150847 1.001037 0.001347 1.000741 0.001378 1.000739 0.001414 1.000945 0.001454 1.000964 0.001498 1.000578 0.001544 
7800.333139 1.0266 1561.1 1.152 -0.583 6.66 39993.1 MSCL0_1702150848 1.000622 0.001346 0.999867 0.001376 1.000020 0.001413 0.999840 0.001453 0.999200 0.001496 0.998785 0.001543 
7800.333891 1.0269 1550.4 1.370 -0.802 6.65 41321.7 MSCL0_1702150849 1.005648 0.001344 1.005484 0.001375 1.005484 0.001411 1.005212 0.001452 1.005198 0.001495 1.004887 0.001541 
7800.334632 1.0271 1555.2 1.573 -0.581 6.87 41313.0 MSCL0_1702150850 1.000895 0.001343 1.000371 0.001374 1.000315 0.001411 0.999693 0.001452 0.999490 0.001496 0.999239 0.001542 
7800.335373 1.0274 1562.8 1.235 -0.231 6.46 45417.7 MSCL0_1702150851 1.005039 0.001345 1.004231 0.001377 1.004007 0.001415 1.003684 0.001456 1.003591 0.001500 1.003833 0.001547 
7800.336113 1.0277 1569.2 1.430 -1.058 6.53 43146.9 MSCL0_1702150852 1.002421 0.001346 1.001769 0.001378 1.001693 0.001416 1.001226 0.001456 1.000956 0.001500 1.001014 0.001547 
7800.336866 1.0280 1592.1 1.442 -0.769 6.32 42274.1 MSCL0_1702150853 1.002219 0.001362 1.001176 0.001394 1.000960 0.001432 1.000955 0.001474 1.000288 0.001518 0.999823 0.001566 
7800.337606 1.0283 1611.5 1.559 -0.270 6.20 43550.9 MSCL0_1702150854 1.003486 0.001371 1.002595 0.001403 1.002318 0.001442 1.002233 0.001485 1.002279 0.001531 1.002477 0.001581 
7800.338359 1.0287 1601.8 1.227 -0.825 6.60 38466.3 MSCL0_1702150855 1.000176 0.001364 0.999697 0.001395 0.999171 0.001432 0.999098 0.001474 0.999114 0.001519 0.999816 0.001568 
7800.339100 1.0290 1600.5 1.487 -0.858 6.75 37831.5 MSCL0_1702150856 1.004121 0.001368 1.004245 0.001401 1.004653 0.001440 1.004078 0.001481 1.003750 0.001526 1.004253 0.001575 
7800.339840 1.0294 1584.7 1.638 -0.985 6.39 44837.5 MSCL0_1702150857 1.004316 0.001355 1.003609 0.001388 1.003292 0.001425 1.002943 0.001467 1.002274 0.001511 1.002788 0.001559 
7800.340581 1.0298 1570.0 1.375 -0.800 6.87 40008.6 MSCL0_1702150858 1.002477 0.001352 1.002383 0.001384 1.002145 0.001422 1.001399 0.001462 1.000876 0.001506 1.000832 0.001553 
7800.341322 1.0301 1554.7 1.739 -0.352 6.70 42685.6 MSCL0_1702150859 1.003843 0.001350 1.003269 0.001382 1.003516 0.001420 1.003385 0.001461 1.003065 0.001505 1.003326 0.001553 
7800.342074 1.0305 1553.4 1.349 -0.641 6.61 43388.4 MSCL0_1702150860 1.003812 0.001347 1.003225 0.001378 1.003648 0.001416 1.003968 0.001458 1.004317 0.001503 1.004144 0.001550 
7800.342815 1.0310 1556.2 1.772 -0.702 7.03 37842.8 MSCL0_1702150861 1.003198 0.001351 1.002800 0.001381 1.002903 0.001417 1.002622 0.001456 1.002616 0.001499 1.002624 0.001545 
7800.343544 1.0314 1546.7 1.509 -0.649 7.20 34476.3 MSCL0_1702150862 1.003676 0.001352 1.003296 0.001382 1.003463 0.001419 1.003472 0.001459 1.003235 0.001502 1.003183 0.001548 
7800.344285 1.0318 1544.7 1.453 -0.880 6.72 40679.4 MSCL0_1702150863 1.001741 0.001344 1.001302 0.001374 1.001076 0.001410 1.000682 0.001450 1.000937 0.001493 1.001533 0.001540 
7800.345025 1.0323 1547.3 1.519 -0.503 7.19 39621.2 MSCL0_1702150864 1.004644 0.001352 1.004421 0.001383 1.004268 0.001419 1.003883 0.001459 1.003637 0.001503 1.003893 0.001549 
7800.345766 1.0327 1548.2 1.590 -0.802 6.45 44396.6 MSCL0_1702150865 1.001576 0.001343 1.001349 0.001374 1.001847 0.001411 1.001662 0.001451 1.001739 0.001494 1.002143 0.001540 
7800.346519 1.0332 1546.2 1.498 -0.340 6.85 37981.3 MSCL0_1702150866 1.001358 0.001349 1.000725 0.001378 1.000872 0.001414 1.000493 0.001453 1.000611 0.001496 1.000383 0.001541 
7800.347259 1.0337 1547.2 1.560 -1.174 7.04 35783.8 MSCL0_1702150867 1.003762 0.001358 1.003283 0.001387 1.003204 0.001423 1.003661 0.001463 1.003843 0.001507 1.004278 0.001554 
7800.348000 1.0342 1545.1 1.485 -0.596 6.73 39754.0 MSCL0_1702150868 1.003139 0.001355 1.003119 0.001386 1.003370 0.001422 1.003649 0.001463 1.003750 0.001507 1.004107 0.001554 
7800.348741 1.0347 1554.8 1.366 -0.568 7.03 37747.3 MSCL0_1702150869 1.002789 0.001351 1.002491 0.001381 1.002750 0.001417 1.002716 0.001457 1.002842 0.001500 1.002980 0.001547 
7800.349493 1.0352 1560.8 1.349 -0.989 6.98 38326.6 MSCL0_1702150870 1.001501 0.001353 1.000972 0.001383 1.000700 0.001419 1.000782 0.001460 1.000425 0.001503 1.000399 0.001550 
7800.350222 1.0358 1549.9 1.329 -0.957 6.72 41310.2 MSCL0_1702150871 1.001548 0.001348 1.001042 0.001378 1.001348 0.001415 1.000951 0.001455 1.000800 0.001498 1.000891 0.001544 
7800.350975 1.0363 1553.2 1.852 -0.503 7.22 37419.5 MSCL0_1702150872 1.001154 0.001351 1.000948 0.001380 1.000762 0.001415 1.000513 0.001454 1.000453 0.001497 1.000527 0.001542 
7800.351715 1.0369 1549.1 1.794 -0.821 6.61 42061.5 MSCL0_1702150873 1.003399 0.001353 1.002779 0.001384 1.002456 0.001421 1.002299 0.001461 1.001667 0.001504 1.001555 0.001551 
7800.352456 1.0375 1549.1 1.643 -1.126 7.17 39317.9 MSCL0_1702150874 1.003236 0.001359 1.003045 0.001389 1.003504 0.001424 1.003670 0.001464 1.003766 0.001508 1.003500 0.001553 
7800.353208 1.0381 1548.9 1.425 -1.335 7.04 38406.4 MSCL0_1702150875 1.001631 0.001355 1.001527 0.001385 1.001810 0.001422 1.001385 0.001462 1.001309 0.001506 1.001559 0.001553 
7800.353950 1.0387 1547.1 1.646 -1.026 6.67 41807.2 MSCL0_1702150876 1.001943 0.001350 1.001328 0.001381 1.001651 0.001418 1.002136 0.001459 1.002223 0.001503 1.002445 0.001550 
7800.354691 1.0393 1533.3 1.624 -0.688 6.71 41354.1 MSCL0_1702150877 1.001940 0.001344 1.001670 0.001375 1.001388 0.001411 1.001275 0.001451 1.000930 0.001494 1.000696 0.001540 
7800.355432 1.0400 1523.2 1.689 -1.214 7.08 39977.6 MSCL0_1702150878 1.004155 0.001346 1.004018 0.001376 1.004112 0.001412 1.004177 0.001452 1.004125 0.001495 1.004234 0.001541 
7800.356184 1.0406 1515.3 1.900 -1.158 7.19 36947.7 MSCL0_1702150879 1.001953 0.001346 1.001913 0.001375 1.002265 0.001410 1.002273 0.001449 1.001797 0.001491 1.001736 0.001536 
7800.356936 1.0413 1514.1 1.402 -0.665 7.19 36458.1 MSCL0_1702150880 1.001719 0.001340 1.001282 0.001369 1.001135 0.001405 1.001004 0.001444 1.000725 0.001486 1.000383 0.001531 
7800.357677 1.0420 1515.3 1.673 -1.232 7.13 39822.7 MSCL0_1702150881 1.003152 0.001345 1.003032 0.001375 1.003385 0.001411 1.003455 0.001451 1.003337 0.001494 1.003196 0.001540 
7800.358418 1.0427 1521.1 1.687 -0.867 6.43 46947.3 MSCL0_1702150882 1.003303 0.001341 1.002886 0.001373 1.002592 0.001410 1.002534 0.001451 1.002505 0.001495 1.002629 0.001541 
7800.359170 1.0434 1523.6 1.442 -0.978 6.12 49056.5 MSCL0_1702150883 1.003721 0.001344 1.003186 0.001377 1.002810 0.001414 1.002624 0.001456 1.002229 0.001500 1.001771 0.001546 
7800.359911 1.0441 1533.9 1.519 -0.730 6.48 48976.7 MSCL0_1702150884 1.003187 0.001347 1.002215 0.001380 1.002158 0.001418 1.002364 0.001460 1.002094 0.001505 1.001720 0.001552 
7800.360663 1.0449 1547.4 1.531 -0.878 6.87 40342.9 MSCL0_1702150885 1.001914 0.001355 1.001436 0.001387 1.001936 0.001425 1.001608 0.001466 1.001481 0.001511 1.001895 0.001558 
7800.361404 1.0456 1560.0 1.652 -1.159 6.61 43487.2 MSCL0_1702150886 1.004906 0.001363 1.004311 0.001396 1.004021 0.001434 1.003420 0.001475 1.002962 0.001520 1.002685 0.001567 
7800.362156 1.0464 1577.3 1.621 -0.484 7.21 37767.9 MSCL0_1702150887 1.002013 0.001364 1.001379 0.001397 1.001357 0.001435 1.001414 0.001478 1.001770 0.001525 1.002091 0.001573 
7800.362897 1.0472 1584.2 1.493 -1.199 6.79 43003.2 MSCL0_1702150888 1.002036 0.001367 1.001620 0.001401 1.001704 0.001440 1.001271 0.001483 1.000945 0.001529 1.000960 0.001578 
7800.363626 1.0480 1598.4 1.810 -0.974 7.22 38163.1 MSCL0_1702150889 1.002518 0.001376 1.002072 0.001410 1.001980 0.001449 1.001926 0.001492 1.002327 0.001539 1.002257 0.001589 
7800.364378 1.0488 1604.9 1.617 -0.953 6.41 43494.6 MSCL0_1702150890 1.003130 0.001368 1.002075 0.001400 1.001819 0.001439 1.001764 0.001482 1.001617 0.001527 1.001658 0.001576 
7800.365119 1.0496 1617.6 1.616 -1.307 6.57 44570.4 MSCL0_1702150891 1.004099 0.001370 1.003570 0.001404 1.003415 0.001443 1.002903 0.001486 1.003156 0.001533 1.003207 0.001582 
7800.365860 1.0504 1643.6 1.639 -0.858 6.59 41678.4 MSCL0_1702150892 1.002888 0.001381 1.002715 0.001417 1.002397 0.001458 1.002446 0.001503 1.002343 0.001550 1.002374 0.001601 
7800.366612 1.0513 1671.8 1.425 -0.398 6.74 42510.9 MSCL0_1702150893 1.003841 0.001389 1.003322 0.001426 1.003027 0.001468 1.002505 0.001513 1.002681 0.001563 1.002832 0.001615 
7800.367341 1.0522 1695.9 1.479 -1.534 6.78 40951.4 MSCL0_1702150894 1.005422 0.001395 1.005004 0.001432 1.004957 0.001475 1.004920 0.001522 1.005171 0.001572 1.005415 0.001625 
7800.368094 1.0530 1744.8 1.734 -1.119 6.99 39771.6 MSCL0_1702150895 1.002489 0.001403 1.001956 0.001440 1.001635 0.001483 1.001567 0.001530 1.001011 0.001580 1.001049 0.001633 
7800.368834 1.0539 1793.1 1.578 -0.278 6.83 42188.5 MSCL0_1702150896 1.005750 0.001418 1.005109 0.001458 1.005245 0.001504 1.005782 0.001555 1.005907 0.001608 1.005403 0.001664 
7800.369587 1.0549 1857.6 1.521 -1.614 6.62 41300.0 MSCL0_1702150897 1.002846 0.001426 1.002147 0.001467 1.002384 0.001513 1.002040 0.001564 1.001804 0.001618 1.001986 0.001675 
7800.370327 1.0558 1932.0 1.335 -0.515 6.88 37278.1 MSCL0_1702150898 1.004540 0.001450 1.004646 0.001492 1.004711 0.001540 1.004771 0.001593 1.004342 0.001649 1.004254 0.001707 
7800.371068 1.0567 2007.9 1.445 -1.389 6.78 41441.9 MSCL0_1702150899 1.004451 0.001454 1.004140 0.001498 1.003896 0.001549 1.003443 0.001603 1.002659 0.001660 1.002866 0.001721 
7800.371809 1.0577 2105.0 1.546 -0.831 7.43 37682.0 MSCL0_1702150900 1.006363 0.001471 1.006040 0.001515 1.005249 0.001565 1.004798 0.001620 1.005179 0.001679 1.004869 0.001741 
7800.372561 1.0586 2222.5 1.474 -1.172 6.81 42384.8 MSCL0_1702150901 1.004625 0.001479 1.004533 0.001526 1.004398 0.001580 1.004629 0.001638 1.004557 0.001699 1.004518 0.001763 
7800.373279 1.0596 2356.7 1.659 -1.106 6.72 38347.9 MSCL0_1702150902 1.004571 0.001503 1.003820 0.001552 1.004006 0.001608 1.004180 0.001669 1.003703 0.001733 1.003994 0.001801 
7800.374008 1.0606 2512.4 1.556 -1.179 7.26 36721.8 MSCL0_1702150903 1.004211 0.001518 1.003472 0.001570 1.002976 0.001628 1.002585 0.001692 1.003521 0.001760 1.003691 0.001831 
7800.374737 1.0616 2707.5 1.688 -1.530 7.13 36760.8 MSCL0_1702150904 1.003858 0.001537 1.003707 0.001592 1.003223 0.001654 1.003300 0.001721 1.002953 0.001791 1.001955 0.001864 
7800.375466 1.0626 2965.5 1.390 -1.028 6.85 37189.0 MSCL0_1702150905 1.002319 0.001578 1.002154 0.001637 1.002128 0.001704 1.002124 0.001777 1.001825 0.001853 1.001920 0.001933 
7800.376195 1.0636 3277.0 1.716 -1.330 7.18 34205.2 MSCL0_1702150906 1.005710 0.001629 1.005894 0.001695 1.005657 0.001770 1.005801 0.001850 1.006207 0.001935 1.006063 0.002022 
7800.376936 1.0646 3632.6 1.490 -0.956 7.56 33002.6 MSCL0_1702150907 1.003728 0.001670 1.003861 0.001742 1.004084 0.001822 1.004617 0.001907 1.003830 0.001995 1.003777 0.002087 
7800.377665 1.0657 4051.4 1.327 -0.930 7.67 36545.1 MSCL0_1702150908 1.003898 0.001706 1.003020 0.001784 1.003092 0.001871 1.002349 0.001963 1.001784 0.002058 1.002241 0.002159 
